house_id,xiaoqu,district,total_price,unit_price,house_type,floor,area,house_struct,in_area,building_type,direction,building_structure,fixture,elevator_ratio,elevator_exist,yearlimit,list_time,trade_type,last_tradetime,house_use,house_time,owner_attribute,mortage,property_status,villa_type,overall_floor
103108185629,金盛苑,乳山市,548000.0,5599.0,3室1厅1厨1卫,低楼层,97.88,平层,暂无数据,板楼,南北,钢混结构,精装,三梯两户,有,暂无数据,2020-03-24,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,8.0
103108378098,湖畔人家花园小区东区,乳山市,335000.0,3851.0,2室2厅1厨1卫,中楼层,87.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,暂无数据,暂无数据,2020-04-04,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106290223,白银滨海佳苑,乳山市,305000.0,4296.0,2室1厅1厨1卫,低楼层,71.0,平层,暂无数据,板楼,南北,混合结构,精装,一梯两户,无,暂无数据,2019-09-25,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103106104657,蔚蓝御景,荣成市,200000.0,5000.0,1室1厅1厨1卫,低楼层,40.0,平层,暂无数据,板塔结合,北,钢混结构,简装,一梯二十四户,无,暂无数据,2019-09-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,18.0
103108656983,青岛中路175号,经区,488000.0,7073.0,1室1厅1厨1卫,高楼层,69.0,平层,暂无数据,板楼,南北,框架结构,其他,一梯十六户,无,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
103106058242,瀛海美地,荣成市,320000.0,3721.0,2室2厅1厨1卫,中楼层,86.0,平层,暂无数据,板楼,南北,框架结构,毛坯,一梯两户,无,暂无数据,2019-09-11,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,6.0
103108656970,皇冠花园南区,经区,1380000.0,15165.0,3室2厅1厨1卫,低楼层,91.0,平层,暂无数据,板楼,南北,砖混结构,精装,一梯两户,无,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押业主自还,未上传房本照片,暂无数据,7.0
103108656400,森威花园,经区,1150000.0,9006.0,3室2厅1厨1卫,高楼层,127.7,平层,暂无数据,板楼,南北,钢混结构,其他,一梯两户,无,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108651093,凤凰花园,经区,1000000.0,11249.0,3室2厅1厨1卫,中楼层,88.9,平层,暂无数据,板楼,南北,砖混结构,其他,一梯两户,暂无数据,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108651089,望海名居,经区,2880000.0,17042.0,3室2厅1厨2卫,低楼层,169.0,平层,暂无数据,板楼,南北,钢混结构,其他,一梯两户,有,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,17.0
103108651073,华发九龙湾二期,经区,2060000.0,17616.0,3室2厅1厨1卫,中楼层,116.94,平层,暂无数据,板楼,南北,框架结构,其他,九梯两户,有,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,17.0
103108651070,蓝星万象城,经区,1300000.0,15295.0,2室1厅1厨1卫,高楼层,85.0,平层,暂无数据,板楼,南北,钢混结构,其他,一梯四户,有,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,28.0
103108651063,明珠花园,经区,2080000.0,12942.0,4室2厅1厨2卫,高楼层,160.72,平层,暂无数据,板楼,南北,钢混结构,其他,一梯两户,无,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,5.0
103108651067,华新家园,经区,1200000.0,13484.0,2室1厅1厨1卫,高楼层,89.0,平层,暂无数据,板楼,南北,框架结构,其他,一梯三户,有,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,17.0
103108651062,五洲太阳城天琴园,经区,800000.0,10555.0,2室1厅1厨1卫,低楼层,75.8,平层,暂无数据,板楼,南北,钢混结构,其他,一梯两户,无,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108651055,乐天世纪城,经区,800000.0,10932.0,2室1厅1厨1卫,高楼层,73.18,平层,暂无数据,暂无数据,南北,未知结构,其他,一梯二十户,暂无数据,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,22.0
103108647557,芙蓉花园,经区,1600000.0,17583.0,2室2厅1厨1卫,低楼层,91.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,无,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片,暂无数据,6.0
103108647394,中安大厦,经区,900000.0,8861.0,3室1厅1厨1卫,中楼层,101.58,平层,暂无数据,板楼,南北,框架结构,其他,一梯二十二户,暂无数据,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,12.0
103108646932,蓝星万象城,经区,2490000.0,19454.0,3室2厅1厨1卫,低楼层,128.0,平层,暂无数据,板楼,南北,钢混结构,其他,两梯两户,有,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,28.0
103108645992,华新家园,经区,1170000.0,11349.0,3室2厅1厨2卫,低楼层,103.1,平层,暂无数据,板楼,南北,框架结构,其他,一梯两户,暂无数据,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108633606,时代嘉园,经区,880000.0,11610.0,2室1厅1厨1卫,高楼层,75.8,平层,暂无数据,板楼,南北,钢混结构,其他,两梯四户,有,暂无数据,2020-04-17,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,26.0
103108081797,华新家园,经区,1280000.0,13474.0,3室2厅1厨1卫,中楼层,95.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,暂无数据,暂无数据,2020-03-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,7.0
103108065506,五洲太阳城天琴园,经区,1000000.0,8696.0,3室2厅1厨1卫,低楼层,115.0,平层,暂无数据,板楼,南北,钢混结构,简装,一梯两户,无,暂无数据,2020-03-18,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押30万元,未上传房本照片,暂无数据,7.0
103108059078,天东家园小城故事,经区,750000.0,9981.0,2室1厅1厨1卫,高楼层,75.15,平层,暂无数据,板楼,南北,未知结构,简装,一梯两户,暂无数据,暂无数据,2020-03-17,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108048565,清河苑,经区,970000.0,11630.0,3室1厅1厨1卫,中楼层,83.41,平层,暂无数据,板楼,南北,钢混结构,简装,一梯两户,无,暂无数据,2020-03-17,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108043085,当代传奇,经区,3400000.0,21250.0,3室2厅1厨2卫,低楼层,160.0,平层,暂无数据,暂无数据,南北,未知结构,精装,一梯两户,有,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,11.0
103108043078,芙蓉花园,经区,2200000.0,15173.0,3室2厅1厨2卫,中楼层,145.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,有,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108043069,华发九龙湾一期,经区,2400000.0,18321.0,3室2厅1厨2卫,低楼层,131.0,平层,暂无数据,板楼,南北,钢混结构,精装,两梯两户,有,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押客户偿还,未上传房本照片,暂无数据,32.0
103108038892,华发九龙湾一期,经区,1490000.0,17066.0,2室1厅1厨1卫,高楼层,87.31,平层,暂无数据,板楼,南北,钢混结构,精装,两梯两户,有,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押40万元工商银行客户偿还,未上传房本照片,暂无数据,31.0
103108043068,芙蓉花园,经区,2400000.0,16439.0,3室2厅1厨2卫,中楼层,146.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108037195,瀚城阳光邑上二期,经区,628000.0,10296.0,2室1厅1厨1卫,低楼层,61.0,平层,暂无数据,暂无数据,南北,框架结构,毛坯,两梯三户,有,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,18.0
103108036474,清河苑,经区,890000.0,10671.0,3室1厅1厨1卫,中楼层,83.41,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,暂无数据,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108035020,盛德山水绿城,经区,1150000.0,13530.0,2室1厅1厨1卫,低楼层,85.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,11.0
103108034977,盛德山水绿城,经区,1550000.0,14040.0,3室2厅1厨1卫,低楼层,110.4,平层,暂无数据,板楼,南北,钢混结构,毛坯,一梯两户,无,暂无数据,2020-03-16,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,11.0
103108025120,华新家园,经区,1160000.0,7296.0,4室2厅1厨2卫,高楼层,159.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,暂无数据,暂无数据,2020-03-15,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片,暂无数据,7.0
103106585404,乐天双子星,经区,1700000.0,13624.0,3室2厅1厨2卫,高楼层,124.78,平层,94.75㎡,板楼,东南,框架结构,精装,两梯十二户,有,暂无数据,2019-10-17,商品房,暂无数据,商住两用,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,36.0
103108677030,华新家园,经区,1000000.0,11464.0,2室2厅1厨1卫,中楼层,87.23,平层,暂无数据,板楼,南北,框架结构,其他,三梯九户,有,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,33.0
103106402257,南曲阜小区C区,经区,838000.0,12145.0,3室2厅1厨2卫,高楼层,69.0,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2019-10-05,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108676537,芙蓉花园,经区,1480000.0,18205.0,2室2厅1厨1卫,高楼层,81.3,平层,暂无数据,板楼,南北,框架结构,其他,一梯两户,暂无数据,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
103108676926,海滨南路,经区,2350000.0,11245.0,5室2厅1厨2卫,高楼层,209.0,平层,暂无数据,板楼,南北,砖混结构,其他,一梯两户,无,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
103108676461,皇冠花园中区,经区,1690000.0,13000.0,4室2厅1厨2卫,高楼层,130.0,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,暂无数据,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,共有,有抵押,未上传房本照片,暂无数据,7.0
103108675016,乐天世纪城,经区,550000.0,11051.0,1室1厅1厨1卫,高楼层,49.77,平层,暂无数据,暂无数据,北,未知结构,其他,一梯十七户,有,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
103108674887,信泰金域仕家,经区,1700000.0,18086.0,2室2厅1厨1卫,高楼层,94.0,平层,暂无数据,板楼,南北,钢混结构,其他,两梯四户,有,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,18.0
103108674458,凤林小区南区,经区,690000.0,10783.0,2室1厅1厨1卫,中楼层,63.99,平层,暂无数据,暂无数据,南北,未知结构,简装,一梯两户,暂无数据,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108673168,凤林小区,经区,880000.0,10565.0,2室2厅1厨1卫,高楼层,83.3,平层,暂无数据,板楼,南北,框架结构,精装,一梯两户,暂无数据,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片,暂无数据,11.0
103108672497,滨海龙城,经区,788000.0,12015.0,2室1厅1厨1卫,低楼层,65.59,平层,暂无数据,板楼,南北,钢混结构,其他,一梯三户,暂无数据,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,18.0
103108670398,蓝星万象城,经区,2650000.0,20230.0,3室2厅1厨2卫,高楼层,131.0,平层,暂无数据,板楼,南北,钢混结构,其他,两梯两户,有,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,28.0
103108670807,长峰西一区,经区,888000.0,10830.0,3室2厅1厨1卫,高楼层,82.0,平层,暂无数据,暂无数据,南北,未知结构,其他,一梯两户,暂无数据,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,有抵押,未上传房本照片,暂无数据,6.0
103108669261,翡翠城B区,经区,1150000.0,7279.0,5室3厅1厨2卫,高楼层,158.0,平层,暂无数据,板楼,南北,未知结构,精装,一梯两户,有,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,共有,无抵押,未上传房本照片,暂无数据,7.0
103108668443,广信百度城,经区,900000.0,11015.0,2室2厅1厨1卫,高楼层,81.71,平层,暂无数据,塔楼,北,钢混结构,其他,两梯二十五户,有,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,15.0
103108668312,乐天双子星,经区,710000.0,11096.0,2室1厅1厨0卫,中楼层,63.99,平层,暂无数据,板楼,南北,钢混结构,其他,两梯十六户,有,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,27.0
103108664574,九龙明珠花园,经区,1600000.0,13901.0,3室2厅1厨1卫,中楼层,115.1,平层,暂无数据,板楼,南北,钢混结构,精装,一梯两户,无,暂无数据,2020-04-19,商品房,暂无数据,普通住宅,暂无数据,非共有,无抵押,未上传房本照片,暂无数据,6.0
103108664452,蓝山小镇,经区,1100000.0,7190.0,4室2厅1厨2卫,高楼层,153.0,平层,暂无数据,板楼,南北,框架结构,其他,一梯两户,暂无数据,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,7.0
103108664029,龙跃国际,经区,1060000.0,13948.0,2室1厅1厨1卫,中楼层,76.0,平层,暂无数据,板楼,南北,钢混结构,其他,两梯二十户,有,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,24.0
103108660006,蒿泊西一区,经区,750000.0,9784.0,2室1厅1厨1卫,高楼层,76.66,平层,暂无数据,板楼,南北,砖混结构,其他,一梯两户,无,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
103108660210,蒿泊西三区,经区,1670000.0,7878.0,4室2厅1厨2卫,高楼层,212.0,平层,暂无数据,板楼,南北,钢混结构,其他,一梯两户,有,暂无数据,2020-04-18,商品房,暂无数据,普通住宅,暂无数据,暂无数据,暂无数据,未上传房本照片,暂无数据,6.0
